Date,Close.x,lag,gme_change,Close.y,lag1,lag2,lag3,sp_change
2021-03-11,260,265,-0.018867924528301886,3939.34,3943.34,3968.94,3962.71,-0.0010143685302307181
2021-03-12,264.5,260,0.01730769230769231,3943.34,3968.94,3962.71,3974.12,-0.006450084909320854
2021-03-15,220.139999,264.5,-0.1677126691871456,3968.94,3962.71,3974.12,3915.46,0.001572156428302858
2021-03-16,208.169998,220.139999,-0.054374493751133325,3962.71,3974.12,3915.46,3913.1,-0.0028710758608194655
2021-03-17,209.809998,208.169998,0.007878176566058355,3974.12,3915.46,3913.1,3940.59,0.014981636895792539
2021-03-18,201.75,209.809998,-0.038415700285169475,3915.46,3913.1,3940.59,3910.52,6.031023996320379e-4
2021-03-19,200.270004,201.75,-0.0073357918215613376,3913.1,3940.59,3910.52,3889.14,-0.006976112714086022
2021-03-22,194.490005,200.270004,-0.0288610320295395,3940.59,3910.52,3889.14,3909.52,0.0076895144379776
2021-03-23,181.75,194.490005,-0.06550467721978821,3910.52,3889.14,3909.52,3974.54,0.005497359313370079
2021-03-24,120.339996,181.75,-0.33788172764786795,3889.14,3909.52,3974.54,3971.09,-0.005212916163621137
2021-03-25,183.75,120.339996,0.526923766891267,3909.52,3974.54,3971.09,3958.55,-0.01635912583594579
2021-03-26,181,183.75,-0.014965986394557823,3974.54,3971.09,3958.55,3972.8900000000003,8.687791009520857e-4
2021-03-29,181.300003,181,0.0016574751381215678,3971.09,3958.55,3972.8900000000003,4019.8700000000003,0.003167826603175396
2021-03-30,194.460007,181.300003,0.07258689344864482,3958.55,3972.8900000000003,4019.8700000000003,4077.9100000000003,-0.003609463136407035
2021-03-31,189.820007,194.460007,-0.02386094740807032,3972.8900000000003,4019.8700000000003,4077.9100000000003,4073.94,-0.011686945100214688
2021-04-01,191.449997,189.820007,0.00858702950105777,4019.8700000000003,4077.9100000000003,4073.94,4079.9500000000003,-0.014232781007918261
2021-04-05,186.949997,191.449997,-0.02350483191702531,4077.9100000000003,4073.94,4079.9500000000003,4097.17,9.744866149232082e-4
2021-04-06,184.5,186.949997,-0.01310509248095894,4073.94,4079.9500000000003,4097.17,4128.8,-0.001473057267858728
2021-04-07,177.970001,184.5,-0.035392948509485114,4079.9500000000003,4097.17,4128.8,4127.99,-0.004202901026806259
2021-04-08,170.259995,177.970001,-0.04332194165689752,4097.17,4128.8,4127.99,4141.59,-0.007660821546212001
2021-04-09,158.360001,170.259995,-0.06989307147577441,4128.8,4127.99,4141.59,4124.660000000001,1.9622140557520735e-4
2021-04-12,141.089996,158.360001,-0.10905534788421728,4127.99,4141.59,4124.660000000001,4170.42,-0.003283762999234681
2021-04-13,140.990005,141.089996,-7.08703684420099e-4,4141.59,4124.660000000001,4170.42,4185.469999999999,0.004104580741200336
2021-04-14,166.529999,140.990005,0.18114755014016778,4124.660000000001,4170.42,4185.469999999999,4163.26,-0.010972515957625205
2021-04-15,156.440002,166.529999,-0.060589665889567504,4170.42,4185.469999999999,4163.26,4134.94,-0.003595772995625169
2021-04-16,154.690002,156.440002,-0.011186397197821565,4185.469999999999,4163.26,4134.94,4173.42,0.005334761701166664
2021-04-19,164.369995,154.690002,0.0625767203752444,4163.26,4134.94,4173.42,4134.98,0.006848950649828201
2021-04-20,158.529999,164.369995,-0.0355295746039293,4134.94,4173.42,4134.98,4180.17,-0.009220255809384263
2021-04-21,158.509995,158.529999,-1.2618431922150036e-4,4173.42,4134.98,4180.17,4187.620000000001,0.009296296475436523
2021-04-22,151.169998,158.509995,-0.046306209270904404,4134.98,4180.17,4187.620000000001,4186.72,-0.01081056512055742
2021-04-23,151.179993,151.169998,6.611761680385501e-5,4180.17,4187.620000000001,4186.72,4183.18,-0.0017790534957805929
2021-04-26,168.929993,151.179993,0.11740971571549154,4187.620000000001,4186.72,4183.18,4211.469999999999,2.1496541445344938e-4
2021-04-27,177.770004,168.929993,0.052329434477630055,4186.72,4183.18,4211.469999999999,4181.17,8.462461572296586e-4
2021-04-28,178.580002,177.770004,0.00455643799164232,4183.18,4211.469999999999,4181.17,4192.660000000001,-0.006717369469567409
2021-04-29,176.190002,178.580002,-0.013383357448948929,4211.469999999999,4181.17,4192.660000000001,4164.660000000001,0.007246775424103605
2021-04-30,173.589996,176.190002,-0.014756830526626472,4181.17,4192.660000000001,4164.660000000001,4167.59,-0.002740503642079417
2021-05-03,162.199997,173.589996,-0.06561437445968958,4192.660000000001,4164.660000000001,4167.59,4201.620000000001,0.006723237911378119
2021-05-04,160.729996,162.199997,-0.009062891659609565,4164.660000000001,4167.59,4201.620000000001,4232.6,-7.03044205403934e-4
2021-05-05,159.479996,160.729996,-0.007777017551845146,4167.59,4201.620000000001,4232.6,4188.429999999999,-0.008099256953270559
2021-05-06,161.009995,159.479996,0.009593673428484432,4201.620000000001,4232.6,4188.429999999999,4152.1,-0.007319378159996116
2021-05-07,161.110001,161.009995,6.211167201142239e-4,4232.6,4188.429999999999,4152.1,4063.04,0.010545717607791221
2021-05-10,143.220001,161.110001,-0.11104214442901042,4188.429999999999,4152.1,4063.04,4112.5,0.008749789263264135
2021-05-11,146.919998,143.220001,0.025834359545912837,4152.1,4063.04,4112.5,4173.85,0.021919547924706722
2021-05-12,144.789993,146.919998,-0.014497720044891254,4063.04,4112.5,4173.85,4163.29,-0.012026747720364751
2021-05-13,164.5,144.789993,0.1361282405752999,4112.5,4173.85,4163.29,4127.83,-0.014698659511003116
2021-05-14,159.919998,164.5,-0.027841957446808556,4173.85,4163.29,4127.83,4115.68,0.0025364555435726075
2021-05-17,180.600006,159.919998,0.12931470897091943,4163.29,4127.83,4115.68,4159.120000000001,0.008590470053272552
2021-05-18,180.669998,180.600006,3.875525895607387e-4,4127.83,4115.68,4159.120000000001,4155.860000000001,0.0029521245577886607
2021-05-19,168.830002,180.669998,-0.0655338248246396,4115.68,4159.120000000001,4155.860000000001,4197.05,-0.010444517109388644
2021-05-20,170.490005,168.830002,0.009832393415478305,4159.120000000001,4155.860000000001,4197.05,4188.13,7.844345093434856e-4
2021-05-21,176.789993,170.490005,0.03695224244963811,4155.860000000001,4197.05,4188.13,4195.99,-0.00981403604912965
2021-05-24,180.009995,176.789993,0.018213711903931087,4197.05,4188.13,4195.99,4200.88,0.0021298288257527997
2021-05-25,209.429993,180.009995,0.16343535813108595,4188.13,4195.99,4200.88,4204.110000000001,-0.0018732170477049929
2021-05-26,242.559998,209.429993,0.15819131025802982,4195.99,4200.88,4204.110000000001,4202.04,-0.0011640418198092608
2021-05-27,254.130005,242.559998,0.04769956751071545,4200.88,4204.110000000001,4202.04,4208.120000000001,-7.682957867421339e-4
2021-05-28,222,254.130005,-0.1264313712188374,4204.110000000001,4202.04,4208.120000000001,4192.85,4.926178713197919e-4
2021-06-01,249.020004,222,0.12171172972972973,4202.04,4208.120000000001,4192.85,4229.89,-0.0014448257178979772
2021-06-02,282.23999,249.020004,0.13340288115969984,4208.120000000001,4192.85,4229.89,4226.52,0.0036419142110975674
2021-06-03,258.179993,282.23999,-0.08524659103056216,4192.85,4229.89,4226.52,4227.26,-0.00875672889838742
2021-06-04,248.360001,258.179993,-0.038035449168208835,4229.89,4226.52,4227.26,4219.55,7.973462801548059e-4
2021-06-07,280.01001,248.360001,0.12743601575359959,4226.52,4227.26,4219.55,4239.18,-1.7505429048598423e-4
2021-06-08,300,280.01001,0.07139026922644649,4227.26,4219.55,4239.18,4247.44,0.0018272090625777715
2021-06-09,302.559998,300,0.008533326666666691,4219.55,4239.18,4247.44,4255.1500000000005,-0.004630612524120256
2021-06-10,220.389999,302.559998,-0.27158249452394567,4239.18,4247.44,4255.1500000000005,4246.59,-0.00194470080801596
2021-06-11,233.339996,220.389999,0.0587594584997481,4247.44,4255.1500000000005,4246.59,4223.7,-0.0018119220239006721
2021-06-14,229.440002,233.339996,-0.01671378274987208,4255.1500000000005,4246.59,4223.7,4221.860000000001,0.0020157349779471056
2021-06-15,222.5,229.440002,-0.030247567727967474,4246.59,4223.7,4221.860000000001,4166.45,0.005419418992826273
2021-06-16,222.970001,222.5,0.0021123640449438037,4223.7,4221.860000000001,4166.45,4224.79,4.358268630412273e-4
2021-06-17,223.589996,222.970001,0.002780620698835702,4221.860000000001,4166.45,4224.79,4246.44,0.013299091552760928
2021-06-18,213.820007,223.589996,-0.043696002391806515,4166.45,4224.79,4246.44,4241.84,-0.013808970386693811
2021-06-21,200.369995,213.820007,-0.0629034307346179,4224.79,4246.44,4241.84,4266.49,-0.005098388297020478
2021-06-22,220.399994,200.369995,0.09996506213417834,4246.44,4241.84,4266.49,4280.7,0.0010844350564847929
2021-06-23,219.339996,220.399994,-0.004809428443087793,4241.84,4266.49,4280.7,4290.610000000001,-0.0057775829780451
2021-06-24,212.309998,219.339996,-0.03205068901341644,4266.49,4280.7,4290.610000000001,4291.8,-0.0033195505407994106
2021-06-25,209.509995,212.309998,-0.013188276700939933,4280.7,4290.610000000001,4291.8,4297.5,-0.0023096948918687
2021-06-28,213.25,209.509995,0.01785120084605031,4290.610000000001,4291.8,4297.5,4319.94,-2.7727293909306114e-4
2021-06-29,210.880005,213.25,-0.011113692848768997,4291.8,4297.5,4319.94,4352.34,-0.00132635253054097
2021-06-30,214.139999,210.880005,0.015459000012827092,4297.5,4319.94,4352.34,4343.54,-0.005194516590508109
2021-07-01,204.360001,214.139999,-0.0456710471918886,4319.94,4352.34,4343.54,4358.13,-0.007444271357476793
2021-07-02,202.830002,204.360001,-0.007486783091178413,4352.34,4343.54,4358.13,4320.820000000001,0.0020259972280674706
2021-07-06,199.559998,202.830002,-0.01612189502418878,4343.54,4358.13,4320.820000000001,4369.55,-0.003347766129050796
2021-07-07,190.660004,199.559998,-0.044598086235699504,4358.13,4320.820000000001,4369.55,4384.63,0.008634935035479258
2021-07-08,191.380005,190.660004,0.0037763609823485834,4320.820000000001,4369.55,4384.63,4369.21,-0.011152178141913827
2021-07-09,191.229996,191.380005,-7.838279657272001e-4,4369.55,4384.63,4369.21,4374.3,-0.0034392867813247473
2021-07-12,189.25,191.229996,-0.01035400324957388,4384.63,4369.21,4374.3,4360.03,0.0035292421284397117
2021-07-13,180.059998,189.25,-0.0485601162483487,4369.21,4374.3,4360.03,4327.160000000001,-0.0011636147497885707
2021-07-14,167.619995,180.059998,-0.06908809917903042,4374.3,4360.03,4327.160000000001,4258.49,0.0032729132597712485
2021-07-15,166.820007,167.619995,-0.004772628706974875,4360.03,4327.160000000001,4258.49,4323.06,0.007596206287726587
2021-07-16,169.039993,166.820007,0.013307672382485907,4327.160000000001,4258.49,4323.06,4358.6900000000005,0.01612543413275621
2021-07-19,173.490005,169.039993,0.02632520222596073,4258.49,4323.06,4358.6900000000005,4367.48,-0.014936179465471358
2021-07-20,191.179993,173.490005,0.1019654590476264,4323.06,4358.6900000000005,4367.48,4411.79,-0.008174474440715009
2021-07-21,185.809998,191.179993,-0.028088687083485712,4358.6900000000005,4367.48,4411.79,4422.3,-0.0020126022328663335
2021-07-22,178.850006,185.809998,-0.03745757534532668,4367.48,4411.79,4422.3,4401.46,-0.010043542417023566
2021-07-23,180.360001,178.850006,0.00844280094684483,4411.79,4422.3,4401.46,4400.64,-0.0023765913664835535
2021-07-26,183.940002,180.360001,0.019849195942286457,4422.3,4401.46,4400.64,4419.1500000000005,0.004734792546109733
2021-07-27,178.539993,183.940002,-0.02935744776168907,4401.46,4400.64,4419.1500000000005,4395.26,1.8633653286788033e-4
2021-07-28,169.119995,178.539993,-0.05276127685296829,4400.64,4419.1500000000005,4395.26,4387.160000000001,-0.004188588303180525
2021-07-29,164.860001,169.119995,-0.02518918002569701,4419.1500000000005,4395.26,4387.160000000001,4423.1500000000005,0.005435400863657742
2021-07-30,161.119995,164.860001,-0.02268595157900079,4395.26,4387.160000000001,4423.1500000000005,4402.660000000001,0.0018462969210148372
2021-08-02,157.649994,161.119995,-0.02153674967529633,4387.160000000001,4423.1500000000005,4402.660000000001,4429.1,-0.008136735132202113
2021-08-03,152.75,157.649994,-0.031081472797265013,4423.1500000000005,4402.660000000001,4429.1,4436.52,0.00465400462447697
2021-08-04,146.800003,152.75,-0.03895251718494269,4402.660000000001,4429.1,4436.52,4432.35,-0.005969610078796956
2021-08-05,153.440002,146.800003,0.045231599893087115,4429.1,4436.52,4432.35,4436.75,-0.0016724820354692578
2021-08-06,151.770004,153.440002,-0.010883719878992133,4436.52,4432.35,4436.75,4447.7,9.408101797015291e-4
2021-08-09,161.130005,151.770004,0.061672272209994876,4432.35,4436.75,4447.7,4460.83,-9.917169099001829e-4
2021-08-10,159.050003,161.130005,-0.012908843390155715,4436.75,4447.7,4460.83,4468,-0.0024619466240978077
2021-08-11,158.779999,159.050003,-0.0016976044948581368,4447.7,4460.83,4468,4479.71,-0.002943398425853509
2021-08-12,162.350006,158.779999,0.02248398427058816,4460.83,4468,4479.71,4448.08,-0.001604744852282917
2021-08-13,162.520004,162.350006,0.0010471080610861975,4468,4479.71,4448.08,4400.2699999999995,-0.002614008496085692
2021-08-16,163.929993,162.520004,0.00867578738184129,4479.71,4448.08,4400.2699999999995,4405.8,0.007110933256596129
2021-08-17,163.550003,163.929993,-0.0023180016850241204,4448.08,4400.2699999999995,4405.8,4441.67,0.010865242360127994
2021-08-18,157.050003,163.550003,-0.03974319706982824,4400.2699999999995,4405.8,4441.67,4479.53,-0.0012551636479188012
2021-08-19,152.899994,157.050003,-0.026424762309619383,4405.8,4441.67,4479.53,4486.23,-0.008075791312726946
2021-08-20,159.300003,152.899994,0.04185748365693207,4441.67,4479.53,4486.23,4496.1900000000005,-0.008451779539371245
2021-08-23,164.889999,159.300003,0.03509099745591333,4479.53,4486.23,4496.1900000000005,4470,-0.001493458873040352
2021-08-24,210.289993,164.889999,0.2753350371480081,4486.23,4496.1900000000005,4470,4509.37,-0.0022152088768492757
2021-08-25,199.649994,210.289993,-0.0505967918311739,4496.1900000000005,4470,4509.37,4528.79,0.005859060402684677
2021-08-26,205.220001,199.649994,0.02789885883993567,4470,4509.37,4528.79,4522.68,-0.008730709611320404
2021-08-27,204.949997,205.220001,-0.0013156807264609659,4509.37,4528.79,4522.68,4524.09,-0.004288121109612076
2021-08-30,209.199997,204.949997,0.020736765368188807,4528.79,4522.68,4524.09,4536.95,0.001350968894549177
2021-08-31,218.240005,209.199997,0.04321227595428694,4522.68,4524.09,4536.95,4535.429999999999,-3.116648873032708e-4
2021-09-01,212.970001,218.240005,-0.024147745047934727,4524.09,4536.95,4535.429999999999,4520.03,-0.0028345033557785897
2021-09-02,213.520004,212.970001,0.0025825374344624424,4536.95,4535.429999999999,4520.03,4514.07,3.3513911580609483e-4
2021-09-03,202.75,213.520004,-0.05044025757886367,4535.429999999999,4520.03,4514.07,4493.28,0.003407057032807224
2021-09-07,199,202.75,-0.018495684340320593,4520.03,4514.07,4493.28,4458.58,0.001320316255618552
2021-09-08,198.800003,199,-0.0010050100502512372,4514.07,4493.28,4458.58,4468.73,0.004626909518213858
2021-09-09,199.179993,198.800003,0.0019114184822220162,4493.28,4458.58,4468.73,4443.05,0.007782746973251532
2021-09-10,190.410004,199.179993,-0.044030471474110405,4458.58,4468.73,4443.05,4480.7,-0.0022713388367611464
2021-09-13,203.399994,190.410004,0.06822115291799483,4468.73,4443.05,4480.7,4473.75,0.005779813416459275
2021-09-14,199.240005,203.399994,-0.020452257240479544,4443.05,4480.7,4473.75,4432.99,-0.008402704934496762
2021-09-15,204.520004,199.240005,0.026500696986029505,4480.7,4473.75,4432.99,4357.73,0.00155350656607987
2021-09-16,206.369995,204.520004,0.009045525933003545,4473.75,4432.99,4357.73,4354.1900000000005,0.009194697032928164
2021-09-17,204.970001,206.369995,-0.006783902863398298,4432.99,4357.73,4354.1900000000005,4395.64,0.017270459620031584
2021-09-20,192.199997,204.970001,-0.062301819474548374,4357.73,4354.1900000000005,4395.64,4448.98,8.13009997266783e-4
2021-09-21,189.949997,192.199997,-0.011706555853900456,4354.1900000000005,4395.64,4448.98,4455.48,-0.009429798618631148
2021-09-22,190.139999,189.949997,0.0010002737720495604,4395.64,4448.98,4455.48,4443.110000000001,-0.011989264955113136
2021-09-23,191.240005,190.139999,0.005785242483355686,4448.98,4455.48,4443.110000000001,4352.63,-0.0014588776069020624
2021-09-24,185.160004,191.240005,-0.031792516424583916,4455.48,4443.110000000001,4352.63,4359.46,0.0027840859217977904
2021-09-27,189.479996,185.160004,0.02333112932963651,4443.110000000001,4352.63,4359.46,4307.54,0.02078743196642041
2021-09-28,178.600006,189.479996,-0.057420256648094886,4352.63,4359.46,4307.54,4357.04,-0.00156670780326002
2021-09-29,175.919998,178.600006,-0.015005643392867607,4359.46,4307.54,4357.04,4300.46,0.012053283312517139
2021-09-30,175.470001,175.919998,-0.0025579638762842426,4307.54,4357.04,4300.46,4345.72,-0.011360923930007528
2021-10-01,176.910004,175.470001,0.008206548081116101,4357.04,4300.46,4345.72,4363.55,0.013156732070522672
2021-10-04,171.360001,176.910004,-0.03137190025726287,4300.46,4345.72,4363.55,4399.76,-0.010414844950894262
2021-10-05,172.179993,171.360001,0.004785200719040524,4345.72,4363.55,4399.76,4391.34,-0.004086122537841878
2021-10-06,171.070007,172.179993,-0.006446660733689263,4363.55,4399.76,4391.34,4361.1900000000005,-0.008229994363328916
2021-10-07,172.119995,171.070007,0.006137767913927687,4399.76,4391.34,4361.1900000000005,4350.6500000000005,0.00191741017548176
2021-10-08,172.679993,172.119995,0.0032535325137559258,4391.34,4361.1900000000005,4350.6500000000005,4363.8,0.0069132507411967
2021-10-11,178.100006,172.679993,0.031387614198015466,4361.1900000000005,4350.6500000000005,4363.8,4438.26,0.0024226265040855877
2021-10-12,175.820007,178.100006,-0.012801790697300726,4350.6500000000005,4363.8,4438.26,4471.37,-0.0030134286630917172
2021-10-13,184.059998,175.820007,0.04686606001557037,4363.8,4438.26,4471.37,4486.46,-0.016776844979789384
2021-10-14,183.830002,184.059998,-0.0012495708057108632,4438.26,4471.37,4486.46,4519.63,-0.0074048893292211725
2021-10-15,183.279999,183.830002,-0.0029919109721818085,4471.37,4486.46,4519.63,4536.1900000000005,-0.003363453591473042
2021-10-18,186.020004,183.279999,0.014949830941454753,4486.46,4519.63,4536.1900000000005,4549.78,-0.0073390963419572115
2021-10-19,186.789993,186.020004,0.004139280633495791,4519.63,4536.1900000000005,4549.78,4544.9,-0.003650640735948097
2021-10-20,184.520004,186.789993,-0.012152626398995633,4536.1900000000005,4549.78,4544.9,4566.48,-0.0029869576111370743
2021-10-21,181.710007,184.520004,-0.015228684907247292,4549.78,4544.9,4566.48,4574.79,0.0010737309951814361
2021-10-22,169.800003,181.710007,-0.06554401816736481,4544.9,4566.48,4574.79,4551.68,-0.0047257406142148725
2021-10-25,173.970001,169.800003,0.024558291674470656,4566.48,4574.79,4551.68,4596.42,-0.0018164768218869938
2021-10-26,177.839996,173.970001,0.02224518582373301,4574.79,4551.68,4596.42,4605.38,0.005077246203599478
2021-10-27,173.509995,177.839996,-0.024347734465761064,4551.68,4596.42,4605.38,4613.67,-0.009733662284995667
2021-10-28,182.850006,173.509995,0.05382981539478463,4596.42,4605.38,4613.67,4630.6500000000005,-0.0019455506386009485
2021-10-29,183.509995,182.850006,0.0036094557196787616,4605.38,4613.67,4630.6500000000005,4660.57,-0.0017968341905684549
2021-11-01,200.089996,183.509995,0.09034930767667455,4613.67,4630.6500000000005,4660.57,4680.06,-0.003666871821450654
2021-11-02,206.990005,200.089996,0.03448452765224695,4630.6500000000005,4660.57,4680.06,4697.53,-0.006419815601954088
2021-11-03,218.330002,206.990005,0.054785239509511634,4660.57,4680.06,4697.53,4701.7,-0.004164476523805398
2021-11-04,217.839996,218.330002,-0.0022443365341974116,4680.06,4697.53,4701.7,4685.25,-0.003718975717025617
2021-11-05,213.25,217.839996,-0.021070492491195296,4697.53,4701.7,4685.25,4646.71,-8.869132441457501e-4
2021-11-08,218.639999,213.25,0.025275493552168765,4701.7,4685.25,4646.71,4649.2699999999995,0.003511018622271985
2021-11-09,206.600006,218.639999,-0.05506765941761636,4685.25,4646.71,4649.2699999999995,4682.85,0.0082940402994807
2021-11-10,199.190002,206.600006,-0.035866426838341986,4646.71,4649.2699999999995,4682.85,4682.8,-5.506240764678092e-4
2021-11-11,204.320007,199.190002,0.025754329778057895,4649.2699999999995,4682.85,4682.8,4700.9,-0.007170846813372377
2021-11-12,202.100006,204.320007,-0.010865313840753716,4682.85,4682.8,4700.9,4688.67,1.0677372512211049e-5
2021-11-15,209.139999,202.100006,0.03483420480452624,4682.8,4700.9,4688.67,4704.54,-0.003850326533216928
2021-11-16,207.179993,209.139999,-0.009371741462043294,4700.9,4688.67,4704.54,4697.96,0.002608415606131283
2021-11-17,210,207.179993,0.013611386694081044,4688.67,4704.54,4697.96,4682.94,-0.003373337244448956
2021-11-18,210.119995,210,5.714047619047083e-4,4704.54,4697.96,4682.94,4690.7,0.0014006079234390942
2021-11-19,228.800003,210.119995,0.08890162023847381,4697.96,4682.94,4690.7,4701.46,0.0032073868125580165
2021-11-22,247.550003,228.800003,0.08194929962479065,4682.94,4690.7,4701.46,4594.620000000001,-0.0016543373057326665
2021-11-23,213.899994,247.550003,-0.13593216963119978,4690.7,4701.46,4594.620000000001,4655.2699999999995,-0.0022886507595513347
2021-11-24,211.779999,213.899994,-0.009911150348138808,4701.46,4594.620000000001,4655.2699999999995,4567,0.023253283187728086
2021-11-26,199.720001,211.779999,-0.056945878066606316,4594.620000000001,4655.2699999999995,4567,4513.04,-0.013028245407892288
2021-11-29,202.009995,199.720001,0.011466022373993516,4655.2699999999995,4567,4513.04,4577.1,0.019327786292971213
2021-11-30,196.210007,202.009995,-0.02871139123586441,4567,4513.04,4577.1,4538.429999999999,0.011956463935617685
2021-12-01,179.839996,196.210007,-0.0834310708729549,4513.04,4577.1,4538.429999999999,4591.67,-0.013995761508378755
2021-12-02,181.559998,179.839996,0.009564068273222124,4577.1,4538.429999999999,4591.67,4686.75,0.008520567685301081
2021-12-03,172.389999,181.559998,-0.05050671459029218,4538.429999999999,4591.67,4686.75,4701.21,-0.011594909912951212
2021-12-06,167.119995,172.389999,-0.030570242070713165,4591.67,4686.75,4701.21,4667.45,-0.02028697925001332
